time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-23T22:34:31.436Z,45.8573,-111.3751,2.71,2.6,ml,,81,0.314,0.34,us,us700057qb,2019-08-24T06:37:03.476Z,"3km W of Manhattan, Montana",earthquake,1,7.3,0.063,33,reviewed,us,us
2019-08-23T20:23:32.280Z,35.9153333,-117.2573333,4.46,3.02,ml,64,43,0.0322,0.18,ci,ci39002432,2019-08-29T20:26:20.487Z,"20km NNE of Trona, CA",earthquake,0.15,0.42,0.158,136,reviewed,ci,ci
2019-08-23T19:19:42.670Z,35.8301667,-117.6508333,3,3.33,ml,65,21,0.04566,0.16,ci,ci39002264,2019-08-28T15:12:14.120Z,"23km WNW of Searles Valley, CA",earthquake,0.11,0.26,0.117,282,reviewed,ci,ci
2019-08-23T19:04:59.920Z,37.6248333,-118.8733333,7.4,2.92,md,32,88,0.0101,0.05,nc,nc73257050,2019-08-28T03:18:03.266Z,"9km E of Mammoth Lakes, CA",earthquake,0.24,0.29,0.232,42,reviewed,nc,nc
2019-08-23T18:48:51.200Z,35.81166667,-98.11083333,6.98,2.59,ml,95,37,0.2609487929,0.2,ok,ok2019qmyy,2019-08-24T17:42:07.040Z,"15km NW of Okarche, Oklahoma",earthquake,,0.6,0.21,29,reviewed,ok,ok
2019-08-23T18:20:45.750Z,40.3316667,-124.6136667,23.3,2.51,md,28,237,0.2117,0.18,nc,nc73257035,2019-08-28T03:48:02.752Z,"28km W of Petrolia, CA",earthquake,0.65,0.59,0.173,20,reviewed,nc,nc
2019-08-23T17:04:08.110Z,34.0261667,-116.989,9.13,2.56,ml,112,27,0.08039,0.16,ci,ci39001816,2019-08-26T18:52:52.790Z,"5km E of Yucaipa, CA",earthquake,0.1,0.27,0.14,139,reviewed,ci,ci
2019-08-23T16:21:33.300Z,40.3246667,-124.6958333,19.98,2.53,md,29,243,0.2725,0.19,nc,nc73256975,2019-08-28T01:26:03.431Z,"35km W of Petrolia, CA",earthquake,1.51,0.96,0.117,18,reviewed,nc,nc
2019-08-23T14:16:52.510Z,38.7718333,-122.4518333,10.16,3.6,mw,112,79,0.03404,0.15,nc,nc73256930,2019-09-05T06:36:01.325Z,"10km ESE of Hidden Valley Lake, CA",earthquake,0.14,0.27,,3,reviewed,nc,nc
2019-08-23T10:22:22.810Z,35.6585007,-117.5348358,8.69,2.98,ml,63,60,0.09308,0.13,ci,ci39000512,2019-08-23T19:27:38.396Z,"13km ENE of Ridgecrest, CA",earthquake,0.16,0.55,0.239,18,automatic,ci,ci
2019-08-23T09:29:20.440Z,35.8763333,-117.6973333,7.97,2.53,ml,34,47,0.08095,0.15,ci,ci39000328,2019-08-23T09:40:14.030Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.56,0.21,25,automatic,ci,ci
2019-08-23T07:05:11.160Z,35.8975,-117.7026667,7.24,2.58,ml,30,42,0.06581,0.14,ci,ci38999760,2019-08-23T07:15:50.460Z,"19km ESE of Little Lake, CA",earthquake,0.18,0.65,0.133,25,automatic,ci,ci
2019-08-23T06:52:36.373Z,31.6566,-104.3345,5,2.7,mb_lg,,60,0.377,0.67,us,us700057ge,2019-08-23T07:02:49.040Z,"69km W of Mentone, Texas",earthquake,5.2,2,0.1,35,reviewed,us,us
2019-08-23T06:06:54.970Z,40.9813333,-124.989,24.35,2.84,md,30,240,0.6417,0.16,nc,nc73256750,2019-08-28T03:33:05.167Z,"72km WNW of Bayview, CA",earthquake,1.14,11.7,0.257,23,reviewed,nc,nc
2019-08-23T05:37:25.790Z,35.9151667,-117.6861667,7.35,3.2,ml,51,31,0.04371,0.15,ci,ci38999328,2019-08-28T14:50:58.760Z,"20km E of Little Lake, CA",earthquake,0.12,0.36,0.15,92,reviewed,ci,ci
2019-08-23T05:34:09.770Z,35.9045,-117.7048333,4.95,4.32,mw,76,19,0.06188,0.19,ci,ci38999296,2019-08-27T10:47:55.880Z,"18km E of Little Lake, CA",earthquake,0.11,0.52,,6,reviewed,ci,ci
2019-08-23T02:37:40.090Z,32.859,-116.1853333,6.28,2.98,ml,94,51,0.09997,0.23,ci,ci38998656,2019-08-29T02:13:52.040Z,"23km NW of Ocotillo, CA",earthquake,0.16,0.87,0.151,110,reviewed,ci,ci
2019-08-23T01:03:26.121Z,42.5917,-111.4269,5,2.7,ml,,133,0.296,0.32,us,us700057d7,2019-08-23T21:07:05.980Z,"16km ESE of Soda Springs, Idaho",earthquake,1.5,1.8,0.053,46,reviewed,us,us
2019-08-22T21:22:35.860Z,35.8861656,-117.7111664,4.91,2.97,ml,32,39,0.07893,0.24,ci,ci38996984,2019-08-24T03:06:42.040Z,"18km ESE of Little Lake, CA",earthquake,0.33,1.54,0.21,28,automatic,ci,ci
2019-08-22T21:21:40.900Z,35.8991667,-117.7056667,4.94,3.45,ml,66,19,0.06617,0.16,ci,ci38996976,2019-08-24T03:02:57.040Z,"19km ESE of Little Lake, CA",earthquake,0.1,0.5,0.196,243,reviewed,ci,ci
2019-08-22T21:11:07.570Z,35.8853333,-117.702,5.6,3.56,ml,63,22,0.07519,0.18,ci,ci38996840,2019-08-23T21:12:38.618Z,"19km ESE of Little Lake, CA",earthquake,0.12,0.45,0.172,250,reviewed,ci,ci
2019-08-22T21:09:17.090Z,35.9055,-117.7073333,4.9,3.2,ml,60,25,0.06267,0.18,ci,ci38996816,2019-08-24T03:01:22.040Z,"18km E of Little Lake, CA",earthquake,0.12,0.55,0.171,235,reviewed,ci,ci
2019-08-22T21:03:25.380Z,35.8738333,-117.6925,8.19,2.67,ml,32,47,0.08144,0.17,ci,ci38996776,2019-08-22T21:14:11.800Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.64,0.197,25,automatic,ci,ci
2019-08-22T20:58:46.960Z,35.8838333,-117.701,4.8,2.52,ml,30,46,0.076,0.22,ci,ci38996712,2019-08-23T05:01:20.912Z,"19km ESE of Little Lake, CA",earthquake,0.26,0.79,0.16,25,automatic,ci,ci
2019-08-22T20:54:23.340Z,35.8745,-117.6956667,5.03,2.57,ml,33,48,0.08195,0.22,ci,ci38996664,2019-08-22T21:32:51.971Z,"20km ESE of Little Lake, CA",earthquake,0.28,1.33,0.117,29,automatic,ci,ci
2019-08-22T20:49:50.060Z,35.9073333,-117.709,2.4,5.01,mw,72,20,0.06247,0.21,ci,ci38996632,2019-09-07T10:57:08.962Z,"18km E of Little Lake, CA",earthquake,0.12,0.28,,6,reviewed,ci,ci
2019-08-22T16:04:28.790Z,35.6831667,-117.49,6.75,2.85,ml,39,48,0.05692,0.15,ci,ci38995952,2019-08-22T21:09:26.801Z,"12km SW of Searles Valley, CA",earthquake,0.2,0.49,0.117,24,automatic,ci,ci
2019-08-22T14:57:41.590Z,35.327,-117.928,6.06,2.53,ml,51,39,0.08974,0.22,ci,ci38995688,2019-08-23T12:17:55.101Z,"23km NNE of California City, CA",earthquake,0.25,1.04,0.201,26,automatic,ci,ci
2019-08-22T13:30:36.165Z,38.1526,-117.8837,9,2.5,ml,15,75.06,0.352,0.1273,nn,nn00700528,2019-08-23T02:06:56.259Z,"58km W of Tonopah, Nevada",earthquake,,2.7,0.24,8,reviewed,nn,nn
2019-08-22T13:16:39.940Z,35.9046667,-117.7241667,4.59,2.58,ml,37,38,0.07381,0.15,ci,ci38995432,2019-08-22T21:34:38.895Z,"17km ESE of Little Lake, CA",earthquake,0.17,0.42,0.175,25,automatic,ci,ci
2019-08-22T12:04:45.200Z,42.7456,-110.9999,9.43,2.6,ml,,70,0.076,0.49,us,us70005723,2019-08-27T19:05:02.336Z,"6km WNW of Afton, Wyoming",earthquake,1.6,5,0.053,47,reviewed,us,us
2019-08-22T09:47:54.469Z,38.1523,-117.8823,8.3,2.5,ml,17,75.01,0.353,0.1329,nn,nn00700508,2019-08-29T05:29:08.040Z,"57km W of Tonopah, Nevada",earthquake,,2.3,0.26,9,reviewed,nn,nn
2019-08-22T08:59:41.023Z,38.1528,-117.8849,9.6,3.3,ml,16,74.51,0.352,0.0922,nn,nn00700503,2019-08-23T02:07:37.061Z,"57km W of Tonopah, Nevada",earthquake,,2,0.25,8,reviewed,nn,nn
2019-08-22T04:21:07.970Z,35.5326667,-117.3741667,7.62,2.76,ml,37,65,0.011,0.17,ci,ci38994272,2019-08-22T04:45:23.564Z,"26km S of Trona, CA",earthquake,0.24,0.54,0.171,25,automatic,ci,ci
2019-08-22T02:10:09.930Z,35.653,-117.4641667,2.4,2.65,ml,35,44,0.03512,0.15,ci,ci38993992,2019-08-22T04:28:31.774Z,"14km SSW of Searles Valley, CA",earthquake,0.2,0.32,0.197,26,automatic,ci,ci
2019-08-21T21:39:03.873Z,40.4704,-107.5332,0,2.5,ml,,107,0.212,0.63,us,us700056t8,2019-08-22T15:48:35.040Z,"5km SSE of Craig, Colorado",mining explosion,2,1.6,0.06,36,reviewed,us,us
2019-08-21T15:02:49.310Z,35.8888333,-117.7278333,4.35,2.52,ml,34,35,0.08557,0.18,ci,ci38992304,2019-08-21T15:13:49.360Z,"17km ESE of Little Lake, CA",earthquake,0.23,0.6,0.171,25,automatic,ci,ci
2019-08-21T14:20:22.770Z,35.532,-117.3703333,8.47,3.23,ml,80,27,0.008479,0.16,ci,ci38992192,2019-08-22T22:45:10.450Z,"26km S of Trona, CA",earthquake,0.11,0.25,0.135,264,reviewed,ci,ci
2019-08-21T12:43:37.110Z,35.6665,-117.48,1.56,2.7,ml,36,51,0.04588,0.15,ci,ci38991896,2019-08-21T12:54:32.370Z,"13km SSW of Searles Valley, CA",earthquake,0.19,0.33,0.125,26,automatic,ci,ci
2019-08-21T09:57:59.760Z,35.8883333,-117.7278333,4.36,2.91,ml,32,49,0.0851,0.18,ci,ci38991400,2019-08-21T10:46:12.172Z,"17km ESE of Little Lake, CA",earthquake,0.23,0.6,0.161,25,automatic,ci,ci
2019-08-21T08:59:17.760Z,40.4038333,-123.1416667,26.13,2.62,md,26,38,0.2167,0.19,nc,nc73255220,2019-08-27T04:57:04.657Z,"17km SSE of Hayfork, CA",earthquake,0.43,2.13,0.198,44,reviewed,nc,nc
2019-08-21T07:36:34.590Z,37.2438333,-122.0576667,9.15,2.55,md,87,78,0.06317,0.18,nc,nc73255165,2019-08-27T04:12:02.801Z,"4km SW of Saratoga, CA",earthquake,0.21,0.42,0.16,93,reviewed,nc,nc
2019-08-21T06:50:41.210Z,34.0126667,-116.7518333,17.33,3.23,ml,146,19,0.05159,0.19,ci,ci38991056,2019-08-27T13:08:46.040Z,"11km NNE of Cabazon, CA",earthquake,0.11,0.25,0.161,294,reviewed,ci,ci
2019-08-21T00:30:10.270Z,35.715,-117.5738333,4.87,3.42,ml,73,33,0.09284,0.16,ci,ci38990176,2019-08-22T23:54:56.040Z,"14km NE of Ridgecrest, CA",earthquake,0.1,0.29,0.142,303,reviewed,ci,ci
2019-08-20T23:48:36.180Z,35.5158333,-117.4123333,8.19,2.57,ml,40,37,0.04004,0.16,ci,ci38990120,2019-08-20T23:59:22.050Z,"26km NE of Johannesburg, CA",earthquake,0.21,0.46,0.136,25,automatic,ci,ci
2019-08-20T23:46:56.800Z,35.5178333,-117.4128333,8.36,3.25,ml,81,20,0.04004,0.17,ci,ci38990112,2019-08-22T23:53:16.040Z,"26km NE of Johannesburg, CA",earthquake,0.11,0.27,0.153,279,reviewed,ci,ci
2019-08-20T14:24:35.830Z,36.2206667,-117.901,-0.13,2.61,ml,26,65,0.1094,0.22,ci,ci38988592,2019-08-20T14:28:26.001Z,"12km SE of Olancha, CA",earthquake,0.37,0.7,0.102,27,automatic,ci,ci
2019-08-20T13:41:46.410Z,36.0745,-117.872,2.63,2.63,ml,31,55,0.04518,0.16,ci,ci38988480,2019-08-20T13:52:37.780Z,"8km ENE of Coso Junction, CA",earthquake,0.25,0.66,0.239,25,automatic,ci,ci
2019-08-20T09:39:42.640Z,35.13216667,-95.35033333,5,2.69,ml,33,131,0.8566318996,0.23,ok,ok2019qgui,2019-08-26T14:00:52.040Z,"2km ESE of Quinton, Oklahoma",earthquake,,1.6,0.2,5,reviewed,ok,ok
2019-08-20T00:33:45.260Z,35.5585,-120.7915,4.48,2.52,md,67,70,0.05656,0.07,nc,nc73254240,2019-08-24T07:18:02.861Z,"8km W of Templeton, CA",earthquake,0.16,0.45,0.177,46,reviewed,nc,nc
2019-08-20T00:25:25.915Z,47.4166,-113.0815,23.48,3.3,ml,,50,0.33,0.56,us,us600057ad,2019-08-24T02:58:13.634Z,"40km NE of Seeley Lake, Montana",earthquake,2.2,8.6,0.048,57,reviewed,us,us
2019-08-19T21:45:17.000Z,35.83616667,-96.59816667,7.07,2.52,ml,72,86,0,0.2,ok,ok2019qfwt,2019-08-24T01:07:16.921Z,"10km NNE of Stroud, Oklahoma",earthquake,,0.4,0.21,27,reviewed,ok,ok
2019-08-19T18:32:19.250Z,36.0886667,-117.8713333,1.27,2.55,ml,30,55,0.03179,0.18,ci,ci38985592,2019-08-19T18:42:58.270Z,"8km NE of Coso Junction, CA",earthquake,0.27,0.39,0.19,25,automatic,ci,ci
2019-08-19T11:45:20.710Z,35.6015015,-117.6013336,3.33,3.05,ml,55,53,0.1384,0.16,ci,ci38984576,2019-08-30T07:39:59.040Z,"7km ESE of Ridgecrest, CA",earthquake,0.2,0.77,0.246,20,automatic,ci,ci
2019-08-19T03:10:31.418Z,31.6467,-104.3171,5,2.6,ml,,67,0.127,0.53,us,us600056v5,2019-08-21T00:10:23.040Z,"68km W of Mentone, Texas",earthquake,1.1,1.9,0.064,66,reviewed,us,us
2019-08-19T01:24:12.630Z,33.587,-116.815,4.59,2.77,ml,104,14,0.04301,0.21,ci,ci38983160,2019-08-22T20:16:34.754Z,"14km WNW of Anza, CA",earthquake,0.16,0.43,0.171,26,automatic,ci,ci
2019-08-19T00:09:12.950Z,35.6718333,-117.4693333,9.18,3.54,mlr,81,24,0.03777,0.17,ci,ci38983016,2019-08-25T23:02:51.040Z,"12km SSW of Searles Valley, CA",earthquake,0.11,0.24,0.145,328,reviewed,ci,ci
2019-08-18T22:02:28.680Z,35.682,-117.4886667,10.67,2.59,ml,36,47,0.05553,0.17,ci,ci38982760,2019-08-18T22:13:09.540Z,"12km SW of Searles Valley, CA",earthquake,0.26,0.44,0.163,25,automatic,ci,ci
2019-08-18T21:29:10.181Z,31.3312,-103.631,5,2.6,ml,,47,0.205,0.47,us,us600056t4,2019-08-24T07:43:29.978Z,"16km SW of Pecos, Texas",earthquake,1.2,2,0.053,46,reviewed,us,us
2019-08-18T18:56:43.470Z,35.6698333,-117.475,3.85,3.47,ml,70,38,0.04205,0.17,ci,ci38982368,2019-08-19T20:04:09.620Z,"13km SSW of Searles Valley, CA",earthquake,0.11,0.32,0.145,309,reviewed,ci,ci
2019-08-18T18:27:42.090Z,36.0794983,-117.8649979,2.21,3.14,ml,47,53,0.03888,0.17,ci,ci38982296,2019-08-18T19:26:37.040Z,"8km ENE of Coso Junction, CA",earthquake,0.2,0.29,0.264,23,automatic,ci,ci
2019-08-18T16:23:21.300Z,35.7611667,-82.6458333,4.69,2.51,md,23,52,0.1636,0.13,se,se60260052,2019-08-26T11:24:43.313Z,"5km SE of Marshall, North Carolina",earthquake,0.28,0.73,0.046,18,reviewed,se,se
2019-08-18T16:20:50.010Z,36.0878333,-117.8648333,1.58,2.77,ml,30,54,0.03076,0.15,ci,ci38982056,2019-08-18T17:45:46.733Z,"9km ENE of Coso Junction, CA",earthquake,0.24,0.33,0.158,25,automatic,ci,ci
2019-08-18T16:08:34.290Z,36.089,-117.8643333,1.66,2.51,ml,30,55,0.02953,0.16,ci,ci38982040,2019-08-18T16:19:32.080Z,"9km ENE of Coso Junction, CA",earthquake,0.24,0.32,0.191,25,automatic,ci,ci
2019-08-18T09:07:13.109Z,35.10633333,-95.34816667,16.08,3.7,mwr,40,133,0,0.32,ok,ok2019qdcg,2019-08-22T02:56:28.092Z,"1km NNE of Quinton, Oklahoma",earthquake,,1,,5,reviewed,ok,us
2019-08-18T08:45:29.680Z,38.0146,-98.005,5,4.1,mwr,,186,0.689,0.43,us,us600056mz,2019-09-01T13:26:03.131Z,"5km WSW of South Hutchinson, Kansas",earthquake,2.6,2,0.042,55,reviewed,us,us
2019-08-18T08:23:59.400Z,35.9131667,-117.6933333,2.15,2.64,ml,30,41,0.0777,0.14,ci,ci38981112,2019-08-18T08:34:56.560Z,"19km E of Little Lake, CA",earthquake,0.17,0.31,0.144,25,automatic,ci,ci
2019-08-18T07:42:25.210Z,36.0896667,-117.863,2.14,3.24,ml,67,52,0.02862,0.17,ci,ci38981040,2019-08-19T20:22:16.682Z,"9km ENE of Coso Junction, CA",earthquake,0.12,0.19,0.131,277,reviewed,ci,ci
2019-08-18T06:45:48.410Z,35.6863333,-117.4798333,7.16,2.62,ml,29,64,0.08715,0.12,ci,ci38981000,2019-08-18T06:49:48.267Z,"11km SW of Searles Valley, CA",earthquake,0.24,0.48,0.149,25,automatic,ci,ci
2019-08-18T05:02:42.940Z,36.0833333,-117.8623333,1.55,2.65,ml,30,54,0.03471,0.15,ci,ci38980736,2019-08-18T05:06:39.717Z,"9km ENE of Coso Junction, CA",earthquake,0.24,0.33,0.187,25,automatic,ci,ci
2019-08-18T03:19:37.259Z,35.1355,-95.36583333,5,2.6,ml,50,130,0.8476336654,0.23,ok,ok2019qcqu,2019-08-19T13:12:01.956Z,"0km N of Quinton, Oklahoma",earthquake,,1.6,0.21,7,reviewed,ok,ok
2019-08-17T23:18:05.379Z,35.13966667,-95.35966667,7,2.6,ml,50,130,0.8467338419,0.21,ok,ok2019qciv,2019-08-29T03:31:20.040Z,"1km ENE of Quinton, Oklahoma",earthquake,,1.4,0.23,5,reviewed,ok,ok
2019-08-17T17:24:09.090Z,36.0858333,-117.8595,2.15,2.59,ml,30,54,0.0319,0.14,ci,ci38979296,2019-08-17T17:34:27.100Z,"9km ENE of Coso Junction, CA",earthquake,0.22,0.29,0.212,25,automatic,ci,ci
2019-08-17T15:22:29.429Z,36.7495,-98.06766667,5,2.64,ml,77,121,0,0.2,ok,ok2019qbtd,2019-08-19T13:38:50.023Z,"26km E of Cherokee, Oklahoma",earthquake,,0.4,0.15,30,reviewed,ok,ok
2019-08-17T13:37:49.470Z,36.0856667,-117.8605,2.02,2.61,ml,28,54,0.03217,0.12,ci,ci38978768,2019-08-17T13:41:36.160Z,"9km ENE of Coso Junction, CA",earthquake,0.19,0.25,0.16,25,automatic,ci,ci
2019-08-17T11:55:31.170Z,35.9196663,-117.7109985,2.67,3.07,ml,50,35,0.05669,0.15,ci,ci38978512,2019-08-17T23:53:34.828Z,"18km E of Little Lake, CA",earthquake,0.17,0.33,0.245,21,automatic,ci,ci
2019-08-17T09:56:35.468Z,38.0456,-97.9669,5,2.8,mb_lg,,191,0.696,0.26,us,us600056dt,2019-08-18T09:59:54.418Z,"3km WSW of Hutchinson, Kansas",earthquake,1.9,2,0.051,102,reviewed,us,us
2019-08-17T02:10:23.360Z,36.085,-117.8551667,2.06,2.52,ml,31,53,0.03251,0.17,ci,ci38977304,2019-08-17T02:20:52.410Z,"10km ENE of Coso Junction, CA",earthquake,0.26,0.33,0.217,25,automatic,ci,ci
2019-08-17T01:03:37.930Z,38.0224,-97.9537,5,3,mb_lg,,66,0.718,0.5,us,us600056at,2019-08-18T09:29:38.779Z,"1km WSW of South Hutchinson, Kansas",earthquake,2.4,1.9,0.044,133,reviewed,us,us
2019-08-16T21:14:29.970Z,31.815834,-115.5178299,17.16,2.97,ml,18,106,0.4115,0.23,ci,ci38976664,2019-08-16T23:29:36.040Z,"56km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.48,1.52,0.313,27,automatic,ci,ci
2019-08-16T18:14:25.530Z,35.6463333,-117.4538333,4.02,2.8,ml,37,56,0.03089,0.14,ci,ci38976240,2019-08-16T19:56:54.067Z,"14km SSW of Searles Valley, CA",earthquake,0.19,0.44,0.118,25,automatic,ci,ci
2019-08-16T17:43:46.369Z,35.135,-95.36766667,7,2.62,ml,50,130,0.8476336654,0.22,ok,ok2019qach,2019-08-17T15:06:24.040Z,"1km NNW of Quinton, Oklahoma",earthquake,,1.3,0.23,8,reviewed,ok,ok
2019-08-16T16:35:53.850Z,36.0805,-117.863,2.4,2.52,ml,29,57,0.03759,0.13,ci,ci38975928,2019-08-16T16:46:53.870Z,"9km ENE of Coso Junction, CA",earthquake,0.24,0.34,0.243,25,automatic,ci,ci
2019-08-16T15:43:32.330Z,35.6653333,-117.5031667,10.45,2.54,ml,35,37,0.06473,0.17,ci,ci38975800,2019-08-16T16:47:55.297Z,"14km SW of Searles Valley, CA",earthquake,0.23,0.44,0.13,25,automatic,ci,ci
2019-08-16T13:43:06.061Z,38.0225,-97.9551,5,2.7,mb_lg,,183,0.717,0.5,us,us600055yi,2019-08-17T13:25:57.877Z,"1km WSW of South Hutchinson, Kansas",earthquake,2.4,1.9,0.059,74,reviewed,us,us
2019-08-16T13:30:56.412Z,37.9984,-98.0613,5,2.6,mb_lg,,181,0.664,0.5,us,us600055ya,2019-08-17T13:25:09.655Z,"11km WSW of South Hutchinson, Kansas",earthquake,3.7,1.5,0.085,36,reviewed,us,us
2019-08-16T13:10:49.256Z,38.008,-98.0732,5,3.1,mb_lg,,181,0.651,0.79,us,us600055xu,2019-08-17T13:23:58.978Z,"11km W of South Hutchinson, Kansas",earthquake,5.5,2,0.049,108,reviewed,us,us
2019-08-16T12:59:10.388Z,38.0101,-97.9879,5,4.2,mwr,,186,0.702,0.29,us,us600055xa,2019-08-22T14:55:38.406Z,"4km WSW of South Hutchinson, Kansas",earthquake,1.5,1.9,0.037,71,reviewed,us,us
2019-08-16T12:00:27.700Z,35.3548333,-117.903,6.58,2.76,ml,45,39,0.09897,0.21,ci,ci38975232,2019-08-19T22:53:17.580Z,"24km W of Johannesburg, CA",earthquake,0.31,1.22,0.181,26,automatic,ci,ci
2019-08-16T11:27:27.380Z,36.1746667,-117.8795,2.53,2.56,ml,24,58,0.06036,0.19,ci,ci38975152,2019-08-16T11:38:01.300Z,"16km NNE of Coso Junction, CA",earthquake,0.4,0.8,0.202,25,automatic,ci,ci
2019-08-16T09:35:19.241Z,31.6518,-104.3036,5,3,ml,,67,0.364,0.25,us,us600055v0,2019-08-16T11:56:48.889Z,"67km W of Mentone, Texas",earthquake,1.4,1.9,0.06,36,reviewed,us,us
2019-08-16T05:28:12.810Z,38.8258333,-122.7981667,2.63,2.75,md,75,33,,0.09,nc,nc73251820,2019-08-19T22:25:03.151Z,"6km NW of The Geysers, CA",earthquake,0.14,0.2,0.168,54,reviewed,nc,nc
2019-08-16T04:01:27.710Z,36.084,-117.863,2.13,3.18,ml,52,54,0.03415,0.16,ci,ci38974200,2019-08-16T20:54:12.040Z,"9km ENE of Coso Junction, CA",earthquake,0.14,0.21,0.116,87,reviewed,ci,ci
2019-08-16T02:09:40.596Z,40.6584,-107.9295,12.81,2.5,ml,,77,0.522,0.92,us,us600056cb,2019-08-17T05:38:47.040Z,"36km WNW of Craig, Colorado",earthquake,3.6,8.4,0.059,38,reviewed,us,us
2019-08-16T00:56:14.050Z,35.6358333,-117.4305,8,3.29,ml,55,57,0.02975,0.14,ci,ci38973744,2019-08-25T22:59:56.040Z,"15km S of Searles Valley, CA",earthquake,0.13,0.27,0.18,111,reviewed,ci,ci
2019-08-16T00:02:37.124Z,45.8894,-111.3718,7.62,4.2,mwr,,45,0.031,0.44,us,us600055qk,2019-09-05T08:51:02.285Z,"4km NW of Manhattan, Montana",earthquake,1.3,3.9,0.049,40,reviewed,us,us
2019-08-16T00:01:25.436Z,45.8574,-111.3792,5,3.4,ml,,73,0.057,0.42,us,us600055qf,2019-08-16T19:13:48.769Z,"3km W of Manhattan, Montana",earthquake,1.2,1.7,0.053,46,reviewed,us,us
2019-08-15T20:44:59.860Z,35.5676651,-117.3909988,2.22,2.99,ml,54,33,0.04778,0.16,ci,ci38973064,2019-08-28T16:06:47.040Z,"22km S of Trona, CA",earthquake,0.2,0.38,0.285,23,automatic,ci,ci
2019-08-15T19:46:39.640Z,44.1277,-110.3788,7.39,3.5,ml,,103,0.215,0.27,us,us600055kt,2019-08-28T15:55:35.930Z,"51km SE of Old Faithful Geyser, Wyoming",earthquake,1.1,3.7,0.188,20,reviewed,uu,uu
2019-08-15T19:22:03.320Z,36.0813333,-117.8533333,2.48,2.61,ml,34,53,0.03619,0.18,ci,ci38972760,2019-08-15T19:25:50.575Z,"9km ENE of Coso Junction, CA",earthquake,0.26,0.35,0.233,25,automatic,ci,ci
2019-08-15T18:49:24.220Z,35.6626667,-117.4818333,8.69,2.59,ml,33,50,0.04742,0.13,ci,ci38972664,2019-08-15T18:59:59.920Z,"14km SSW of Searles Valley, CA",earthquake,0.22,0.41,0.167,25,automatic,ci,ci
2019-08-15T18:26:11.620Z,35.1995,-118.9335,13.33,2.62,ml,51,33,0.1115,0.21,ci,ci38972592,2019-08-16T02:28:52.140Z,"7km SSW of Lamont, CA",earthquake,0.19,0.6,0.191,113,reviewed,ci,ci
2019-08-15T17:06:37.980Z,35.671,-117.5026667,10.56,2.62,ml,37,45,0.06458,0.16,ci,ci38972328,2019-08-15T17:17:12.090Z,"14km SW of Searles Valley, CA",earthquake,0.23,0.39,0.114,25,automatic,ci,ci
2019-08-15T16:49:37.150Z,36.963,-113.5168333,8.5,2.84,ml,27,135,0.1106,0.18,uu,uu60335572,2019-08-20T21:21:59.740Z,"16km SSE of Saint George, Utah",earthquake,0.37,0.47,0.179,11,reviewed,uu,uu
2019-08-15T12:54:16.370Z,35.12833333,-95.34666667,5,2.8,ml,45,131,0.8611310167,0.22,ok,ok2019pxxg,2019-08-16T11:20:45.368Z,"2km NE of Quinton, Oklahoma",earthquake,,1.5,0.21,8,reviewed,ok,ok
2019-08-15T12:32:40.530Z,36.0825,-117.8556667,2.94,2.71,ml,30,54,0.03501,0.14,ci,ci38971400,2019-08-15T12:43:24.730Z,"9km ENE of Coso Junction, CA",earthquake,0.24,0.54,0.216,25,automatic,ci,ci
2019-08-15T11:52:31.740Z,36.0825,-117.8583333,2.38,2.97,ml,48,54,0.03512,0.14,ci,ci38971248,2019-08-22T05:30:30.040Z,"9km ENE of Coso Junction, CA",earthquake,0.13,0.18,0.201,48,reviewed,ci,ci
2019-08-15T11:50:55.710Z,36.0781667,-117.8478333,2.4,2.85,ml,13,80,0.03974,0.14,ci,ci37423493,2019-08-15T14:33:31.019Z,"10km ENE of Coso Junction, CA",earthquake,0.28,0.26,0.096,4,reviewed,ci,ci
2019-08-15T11:50:40.550Z,36.0783333,-117.8506667,4.39,2.82,ml,4,151,0.03931,0.03,ci,ci37423501,2019-08-15T14:38:22.049Z,"10km ENE of Coso Junction, CA",earthquake,0.27,0.81,0.155,2,reviewed,ci,ci
2019-08-15T11:50:24.990Z,36.0775,-117.8596667,2.34,3.92,mw,54,54,0.04019,0.16,ci,ci38971232,2019-08-21T07:02:27.399Z,"9km ENE of Coso Junction, CA",earthquake,0.13,0.2,,6,reviewed,ci,ci
2019-08-15T09:14:47.160Z,36.3328333,-120.3521667,12.06,2.86,ml,65,118,0.1897,0.14,nc,nc73251305,2019-08-21T13:35:41.040Z,"20km S of Cantua Creek, CA",earthquake,0.4,1.13,0.225,42,reviewed,nc,nc
2019-08-15T06:26:23.710Z,35.638,-117.4488333,2.92,2.67,ml,34,55,0.05237,0.16,ci,ci38970424,2019-08-15T06:37:23.040Z,"15km SSW of Searles Valley, CA",earthquake,0.23,0.39,0.169,25,automatic,ci,ci
2019-08-15T06:19:18.257Z,47.2364,-113.2034,17.05,2.7,ml,,167,0.222,0.61,us,us600055ab,2019-08-16T00:43:54.319Z,"22km ENE of Seeley Lake, Montana",earthquake,2.3,6.9,0.064,32,reviewed,us,us
